sample_id,original_sample_id,sample_type,source,tif_path,x,y,valid_ratio,change_ratio,change_pixels,valid_pixels,selection_valid_min,selection_pos_min,selection_neg_max,selection_stride
005312,gfc_2018_2020_borneo_01_006528_002688,positive,gfc_2018_2020_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_01.tif,2688,6528,0.109100341796875,0.7061538461538461,5049,7150,0.05,0.05,0.03,64
005313,gfc_2018_2020_amazon_02_002752_001024,positive,gfc_2018_2020_amazon_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_02.tif,1024,2752,0.0927734375,0.628125,3819,6080,0.05,0.05,0.03,64
005314,gfc_2018_2020_expansion_boreal_siberia_01_005568_000064,positive,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,64,5568,0.0711822509765625,0.3929260450160772,1833,4665,0.05,0.05,0.03,64
005315,gfc_2018_2020_expansion_boreal_siberia_01_000000_002944,negative,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,2944,0,0.05859375,0.0,0,3840,0.05,0.05,0.03,64
005316,gfc_2018_2020_expansion_boreal_canada_01_000192_003584,negative,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,3584,192,0.06805419921875,0.0,0,4460,0.05,0.05,0.03,64
005317,gfc_2018_2020_expansion_boreal_siberia_01_003136_007104,positive,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,7104,3136,0.092742919921875,0.4827245804540967,2934,6078,0.05,0.05,0.03,64
005318,gfc_2018_2020_expansion_congo_caf_01_003648_006208,positive,gfc_2018_2020_expansion_congo_caf_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_congo_caf_01.tif,6208,3648,0.1162872314453125,0.4634562393386695,3532,7621,0.05,0.05,0.03,64
005319,gfc_2018_2020_expansion_central_america_01_004864_000320,positive,gfc_2018_2020_expansion_central_america_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_central_america_01.tif,320,4864,0.0783843994140625,0.5312439166828888,2729,5137,0.05,0.05,0.03,64
005320,gfc_2018_2020_expansion_temperate_europe_01_004672_001472,positive,gfc_2018_2020_expansion_temperate_europe_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_temperate_europe_01.tif,1472,4672,0.05438232421875,0.13131313131313133,468,3564,0.05,0.05,0.03,64
005321,gfc_2018_2020_expansion_amazon_guiana_01_003840_002496,positive,gfc_2018_2020_expansion_amazon_guiana_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_guiana_01.tif,2496,3840,0.058563232421875,0.2931214174048984,1125,3838,0.05,0.05,0.03,64
005322,gfc_2018_2020_expansion_boreal_canada_01_006464_005504,negative,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,5504,6464,0.083648681640625,0.003283473184968989,18,5482,0.05,0.05,0.03,64
005323,gfc_2018_2020_expansion_mexico_yucatan_01_006720_002496,positive,gfc_2018_2020_expansion_mexico_yucatan_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_mexico_yucatan_01.tif,2496,6720,0.062225341796875,0.5681706718979892,2317,4078,0.05,0.05,0.03,64
005324,gfc_2018_2020_expansion_congo_angola_01_003072_003712,positive,gfc_2018_2020_expansion_congo_angola_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_congo_angola_01.tif,3712,3072,0.056640625,0.37419181034482757,1389,3712,0.05,0.05,0.03,64
005325,gfc_2018_2020_amazon_01_001920_005632,positive,gfc_2018_2020_amazon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_01.tif,5632,1920,0.1676788330078125,0.3695513695513695,4061,10989,0.05,0.05,0.03,64
005326,gfc_2018_2020_expansion_congo_angola_01_002816_001472,positive,gfc_2018_2020_expansion_congo_angola_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_congo_angola_01.tif,1472,2816,0.10125732421875,0.24743821579264616,1642,6636,0.05,0.05,0.03,64
005327,gfc_2018_2020_amazon_01_001152_000064,positive,gfc_2018_2020_amazon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_01.tif,64,1152,0.0507659912109375,0.26330027051397653,876,3327,0.05,0.05,0.03,64
005328,gfc_2018_2020_expansion_central_america_01_001344_001856,positive,gfc_2018_2020_expansion_central_america_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_central_america_01.tif,1856,1344,0.082122802734375,0.4199182460052025,2260,5382,0.05,0.05,0.03,64
005329,gfc_2018_2020_expansion_boreal_siberia_01_000000_004352,negative,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,4352,0,0.0587005615234375,0.001819599688068625,7,3847,0.05,0.05,0.03,64
005330,gfc_2018_2020_expansion_amazon_guiana_01_001152_003840,negative,gfc_2018_2020_expansion_amazon_guiana_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_guiana_01.tif,3840,1152,0.071044921875,0.003865979381443299,18,4656,0.05,0.05,0.03,64
005331,gfc_2018_2020_expansion_boreal_canada_01_005696_003584,positive,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,3584,5696,0.0875701904296875,0.657431608294128,3773,5739,0.05,0.05,0.03,64
005332,gfc_2018_2020_amazon_01_003584_002240,positive,gfc_2018_2020_amazon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_01.tif,2240,3584,0.05804443359375,0.4069400630914827,1548,3804,0.05,0.05,0.03,64
005333,gfc_2018_2020_expansion_temperate_europe_01_002368_001664,positive,gfc_2018_2020_expansion_temperate_europe_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_temperate_europe_01.tif,1664,2368,0.058624267578125,0.6621551275377408,2544,3842,0.05,0.05,0.03,64
005334,gfc_2018_2020_expansion_boreal_siberia_01_005824_005696,positive,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,5696,5824,0.1395416259765625,0.7644614543466375,6991,9145,0.05,0.05,0.03,64
005335,gfc_2018_2020_expansion_amazon_guiana_01_003712_002496,positive,gfc_2018_2020_expansion_amazon_guiana_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_guiana_01.tif,2496,3712,0.0563812255859375,0.10554803788903924,390,3695,0.05,0.05,0.03,64
005336,gfc_2018_2020_expansion_boreal_canada_01_003136_001024,negative,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,1024,3136,0.118682861328125,0.0019285163281049112,15,7778,0.05,0.05,0.03,64
005337,gfc_2018_2020_expansion_amazon_bolivia_01_002880_005952,negative,gfc_2018_2020_expansion_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_bolivia_01.tif,5952,2880,0.18780517578125,0.00024374390640233994,3,12308,0.05,0.05,0.03,64
005338,gfc_2018_2020_amazon_01_004992_005376,positive,gfc_2018_2020_amazon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_01.tif,5376,4992,0.0719146728515625,0.2747719074899215,1295,4713,0.05,0.05,0.03,64
005339,gfc_2018_2020_expansion_central_america_01_004096_005760,positive,gfc_2018_2020_expansion_central_america_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_central_america_01.tif,5760,4096,0.0545196533203125,0.489504617968094,1749,3573,0.05,0.05,0.03,64
005340,gfc_2018_2020_expansion_amazon_bolivia_01_006784_001536,negative,gfc_2018_2020_expansion_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_bolivia_01.tif,1536,6784,0.100433349609375,0.023093284715891827,152,6582,0.05,0.05,0.03,64
005341,gfc_2018_2020_expansion_amazon_guiana_01_002048_006464,negative,gfc_2018_2020_expansion_amazon_guiana_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_guiana_01.tif,6464,2048,0.1414031982421875,0.007877414481493471,73,9267,0.05,0.05,0.03,64
005342,gfc_2018_2020_expansion_boreal_canada_01_006400_004416,negative,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,4416,6400,0.06390380859375,0.0011938872970391596,5,4188,0.05,0.05,0.03,64
005343,gfc_2018_2020_expansion_temperate_china_01_005696_000832,positive,gfc_2018_2020_expansion_temperate_china_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_temperate_china_01.tif,832,5696,0.0789947509765625,0.17075526366621596,884,5177,0.05,0.05,0.03,64
005344,gfc_2018_2020_expansion_congo_caf_01_004544_006464,positive,gfc_2018_2020_expansion_congo_caf_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_congo_caf_01.tif,6464,4544,0.1341705322265625,0.33083134311384055,2909,8793,0.05,0.05,0.03,64
005345,gfc_2018_2020_amazon_02_004928_001216,negative,gfc_2018_2020_amazon_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_02.tif,1216,4928,0.0715484619140625,0.02836425677116656,133,4689,0.05,0.05,0.03,64
005346,gfc_2018_2020_expansion_boreal_canada_01_005888_001344,negative,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,1344,5888,0.055084228515625,0.002770083102493075,10,3610,0.05,0.05,0.03,64
005347,gfc_2018_2020_expansion_amazon_guiana_01_001920_006528,negative,gfc_2018_2020_expansion_amazon_guiana_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_guiana_01.tif,6528,1920,0.2799224853515625,0.0,0,18345,0.05,0.05,0.03,64
005348,gfc_2018_2020_expansion_boreal_canada_01_002624_003520,positive,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,3520,2624,0.135498046875,0.9994369369369369,8875,8880,0.05,0.05,0.03,64
005349,gfc_2018_2020_expansion_boreal_siberia_01_001792_004160,negative,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,4160,1792,0.075775146484375,0.007047925896093436,35,4966,0.05,0.05,0.03,64
005350,gfc_2018_2020_expansion_central_america_01_005952_005760,positive,gfc_2018_2020_expansion_central_america_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_central_america_01.tif,5760,5952,0.1109161376953125,0.3974411886091622,2889,7269,0.05,0.05,0.03,64
005351,gfc_2018_2020_expansion_boreal_canada_01_005504_002624,negative,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,2624,5504,0.1656494140625,0.005619012527634488,61,10856,0.05,0.05,0.03,64
005352,gfc_2018_2020_expansion_boreal_canada_01_006656_001088,negative,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,1088,6656,0.076171875,0.0,0,4992,0.05,0.05,0.03,64
005353,gfc_2018_2020_expansion_se_asia_sumatra_02_003136_006912,positive,gfc_2018_2020_expansion_se_asia_sumatra_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_sumatra_02.tif,6912,3136,0.12762451171875,0.2308703969392635,1931,8364,0.05,0.05,0.03,64
005354,gfc_2018_2020_borneo_02_001280_001856,positive,gfc_2018_2020_borneo_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_02.tif,1856,1280,0.0648345947265625,0.3045422452341727,1294,4249,0.05,0.05,0.03,64
005355,gfc_2018_2020_expansion_andes_cloudforest_01_002112_000000,positive,gfc_2018_2020_expansion_andes_cloudforest_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_andes_cloudforest_01.tif,0,2112,0.0535125732421875,0.5828343313373253,2044,3507,0.05,0.05,0.03,64
005356,gfc_2018_2020_amazon_01_003584_003200,negative,gfc_2018_2020_amazon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_01.tif,3200,3584,0.0507965087890625,0.0,0,3329,0.05,0.05,0.03,64
005357,gfc_2018_2020_expansion_central_america_01_003264_005952,positive,gfc_2018_2020_expansion_central_america_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_central_america_01.tif,5952,3264,0.0815277099609375,0.37694179300018715,2014,5343,0.05,0.05,0.03,64
005358,gfc_2018_2020_expansion_boreal_canada_01_000384_004672,negative,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,4672,384,0.273345947265625,0.004130847381935916,74,17914,0.05,0.05,0.03,64
005359,gfc_2018_2020_expansion_andes_cloudforest_01_006400_003200,positive,gfc_2018_2020_expansion_andes_cloudforest_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_andes_cloudforest_01.tif,3200,6400,0.103363037109375,0.36654856805432534,2483,6774,0.05,0.05,0.03,64
005360,gfc_2018_2020_borneo_02_003840_005888,positive,gfc_2018_2020_borneo_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_02.tif,5888,3840,0.0918426513671875,0.36733676690480144,2211,6019,0.05,0.05,0.03,64
005361,gfc_2018_2020_expansion_se_asia_myanmar_01_003968_003136,positive,gfc_2018_2020_expansion_se_asia_myanmar_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_myanmar_01.tif,3136,3968,0.115264892578125,0.26198040773100345,1979,7554,0.05,0.05,0.03,64
005362,gfc_2018_2020_expansion_boreal_siberia_01_001920_000512,negative,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,512,1920,0.0565338134765625,0.0,0,3705,0.05,0.05,0.03,64
005363,gfc_2018_2020_expansion_congo_cameroon_01_001600_001536,positive,gfc_2018_2020_expansion_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_congo_cameroon_01.tif,1536,1600,0.0754852294921875,0.31493834647260965,1558,4947,0.05,0.05,0.03,64
005364,gfc_2018_2020_amazon_01_005184_006208,positive,gfc_2018_2020_amazon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_01.tif,6208,5184,0.093292236328125,0.36424599280340203,2227,6114,0.05,0.05,0.03,64
005365,gfc_2018_2020_borneo_01_001216_000640,positive,gfc_2018_2020_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_01.tif,640,1216,0.0524444580078125,0.3191736979924353,1097,3437,0.05,0.05,0.03,64
005366,gfc_2018_2020_expansion_boreal_siberia_01_002432_001536,negative,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,1536,2432,0.0656890869140625,0.0,0,4305,0.05,0.05,0.03,64
005367,gfc_2018_2020_amazon_02_002368_000832,positive,gfc_2018_2020_amazon_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_02.tif,832,2368,0.05047607421875,0.4960701330108827,1641,3308,0.05,0.05,0.03,64
005368,gfc_2018_2020_borneo_02_004352_004224,positive,gfc_2018_2020_borneo_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_02.tif,4224,4352,0.3829803466796875,0.06912626001035897,1735,25099,0.05,0.05,0.03,64
005369,gfc_2018_2020_expansion_congo_angola_01_002496_005760,positive,gfc_2018_2020_expansion_congo_angola_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_congo_angola_01.tif,5760,2496,0.0938873291015625,0.4420607833577117,2720,6153,0.05,0.05,0.03,64
005370,gfc_2018_2020_expansion_madagascar_east_01_001856_005056,positive,gfc_2018_2020_expansion_madagascar_east_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_madagascar_east_01.tif,5056,1856,0.0556793212890625,0.35434365579610855,1293,3649,0.05,0.05,0.03,64
005371,gfc_2018_2020_expansion_temperate_china_01_005056_005568,positive,gfc_2018_2020_expansion_temperate_china_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_temperate_china_01.tif,5568,5056,0.068267822265625,0.3366115333035315,1506,4474,0.05,0.05,0.03,64
005372,gfc_2018_2020_expansion_madagascar_east_01_002048_003584,positive,gfc_2018_2020_expansion_madagascar_east_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_madagascar_east_01.tif,3584,2048,0.147186279296875,0.40306862948372385,3888,9646,0.05,0.05,0.03,64
005373,gfc_2018_2020_expansion_boreal_siberia_01_001536_003584,negative,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,3584,1536,0.090087890625,0.0022018970189701895,13,5904,0.05,0.05,0.03,64
005374,gfc_2018_2020_expansion_se_asia_myanmar_01_003776_005824,positive,gfc_2018_2020_expansion_se_asia_myanmar_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_myanmar_01.tif,5824,3776,0.0544891357421875,0.225707084850182,806,3571,0.05,0.05,0.03,64
005375,gfc_2018_2020_expansion_temperate_china_01_007168_001216,positive,gfc_2018_2020_expansion_temperate_china_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_temperate_china_01.tif,1216,7168,0.0569305419921875,0.5012061109622086,1870,3731,0.05,0.05,0.03,64
005376,gfc_2018_2020_expansion_andes_cloudforest_01_001408_003136,positive,gfc_2018_2020_expansion_andes_cloudforest_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_andes_cloudforest_01.tif,3136,1408,0.1003570556640625,0.05428006689980234,357,6577,0.05,0.05,0.03,64
005377,gfc_2018_2020_expansion_boreal_canada_01_006528_005312,negative,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,5312,6528,0.0564727783203125,0.0027019724398811133,10,3701,0.05,0.05,0.03,64
005378,gfc_2018_2020_expansion_se_asia_borneo_03_003520_006592,positive,gfc_2018_2020_expansion_se_asia_borneo_03,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_borneo_03.tif,6592,3520,0.0610809326171875,0.12115913065201099,485,4003,0.05,0.05,0.03,64
005379,gfc_2018_2020_expansion_se_asia_sumatra_02_005120_007104,positive,gfc_2018_2020_expansion_se_asia_sumatra_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_sumatra_02.tif,7104,5120,0.0665283203125,0.6330275229357798,2760,4360,0.05,0.05,0.03,64
005380,gfc_2018_2020_expansion_boreal_canada_01_002112_001280,positive,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,1280,2112,0.2550506591796875,0.4856117259946156,8117,16715,0.05,0.05,0.03,64
005381,gfc_2018_2020_expansion_se_asia_sumatra_02_003456_006208,positive,gfc_2018_2020_expansion_se_asia_sumatra_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_sumatra_02.tif,6208,3456,0.269287109375,0.43976654578422486,7761,17648,0.05,0.05,0.03,64
005382,gfc_2018_2020_expansion_madagascar_east_01_002752_003584,positive,gfc_2018_2020_expansion_madagascar_east_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_madagascar_east_01.tif,3584,2752,0.1610565185546875,0.3309332070108953,3493,10555,0.05,0.05,0.03,64
005383,gfc_2018_2020_amazon_01_006144_003072,positive,gfc_2018_2020_amazon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_01.tif,3072,6144,0.057373046875,0.6547872340425532,2462,3760,0.05,0.05,0.03,64
005384,gfc_2018_2020_expansion_madagascar_east_01_003456_003392,positive,gfc_2018_2020_expansion_madagascar_east_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_madagascar_east_01.tif,3392,3456,0.0956573486328125,0.3373743818790876,2115,6269,0.05,0.05,0.03,64
005385,gfc_2018_2020_expansion_se_asia_papua_01_006208_006400,positive,gfc_2018_2020_expansion_se_asia_papua_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_papua_01.tif,6400,6208,0.06610107421875,0.39981532779316714,1732,4332,0.05,0.05,0.03,64
005386,gfc_2018_2020_expansion_central_america_01_002688_000896,positive,gfc_2018_2020_expansion_central_america_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_central_america_01.tif,896,2688,0.0709686279296875,0.6542678993764782,3043,4651,0.05,0.05,0.03,64
005387,gfc_2018_2020_amazon_01_003456_001856,positive,gfc_2018_2020_amazon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_01.tif,1856,3456,0.0517425537109375,0.34296667649660867,1163,3391,0.05,0.05,0.03,64
005388,gfc_2018_2020_expansion_amazon_bolivia_01_001472_002048,positive,gfc_2018_2020_expansion_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_bolivia_01.tif,2048,1472,0.1060943603515625,0.18423701999137063,1281,6953,0.05,0.05,0.03,64
005389,gfc_2018_2020_expansion_congo_caf_01_003584_002816,positive,gfc_2018_2020_expansion_congo_caf_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_congo_caf_01.tif,2816,3584,0.0501861572265625,0.19063545150501673,627,3289,0.05,0.05,0.03,64
